forks,open_issues,commit_count,size,age_days,days_since_push,days_since_update,has_issues,has_projects,has_downloads,has_wiki,has_pages,has_discussions,archived,lang_C,lang_C++,lang_Go,lang_Java,lang_JavaScript,lang_Jupyter Notebook,lang_Other,lang_Python,lang_Rust,lang_TypeScript,lang_Unknown,is_org,stars
0.5978032299169519,-0.23506179927084836,-0.2034286368037666,-0.1869488669790934,0.5155882768127414,1.1699744357357198,-0.10032860224344674,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,0,156033
1.919946680165405,0.843810738318919,-0.07593984097228036,-0.16890739624892176,-1.357862222971486,-0.3788387002277253,-0.10032860224344674,1,1,1,1,0,1,0,False,False,False,False,False,False,False,True,False,False,False,0,152682
3.5985366941899892,-0.3243408842038928,-0.11274235536158901,-0.09350846890768351,-0.2497632476181595,-0.43840843622631936,-0.10032860224344674,1,1,1,1,0,1,0,False,False,False,True,False,False,False,False,False,False,False,0,149821
1.7623172332255284,-0.2726793912370188,-0.18835694327709576,-0.18645728983871107,1.1721086518785835,0.34096227642195265,-0.10032860224344674,1,0,1,1,1,0,0,False,False,False,False,True,False,False,False,False,False,False,1,146755
1.9800922261589478,0.5353464841963216,0.14751525442575966,-0.02255035403201478,-0.3734350082602718,-0.4681933042256164,-0.10032860224344674,1,1,1,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,1,144627
0.3706936482453347,-0.2977577858811324,-0.12824748321190266,-0.1828012853704368,0.740317533293837,-0.40365942356047285,-0.10032860224344674,1,0,1,0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,0,144033
0.3245981017958836,0.5649389898763757,-0.14284633929459953,-0.164679940055841,-1.5762312174767015,-0.4681933042256164,-0.10032860224344674,1,0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,1,141207
0.18140358589445713,1.7260686618988357,0.14560420308969813,-0.15327985339567665,1.6901166550252598,-0.38380284489427485,-0.10032860224344674,1,1,1,0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,1,135739
0.45557104275142213,-0.35945063670565186,-0.22007645514368407,-0.18237778925167777,-0.6850878450783949,-0.4533008702259679,-0.10032860224344674,1,1,1,0,0,1,0,False,False,False,False,False,False,True,False,False,False,False,1,135583
1.9223525020051466,1.2545948425895,0.3403935284468152,1.015048909402935,0.15870691038836013,-0.4681933042256164,-0.10032860224344674,1,0,1,0,0,1,0,False,False,False,False,True,False,False,False,False,False,False,1,131952
1.4349329972734766,-0.3383847852045964,-0.21725913204000571,-0.12074194969907202,-0.711235588757013,0.07786260909482896,-0.10032860224344674,1,1,1,1,0,1,0,False,False,False,False,False,False,True,False,False,False,False,0,127967
0.9233590412707998,4.338735815922591,1.016334356167795,0.023214566416818506,0.7092229191895345,-0.4681933042256164,-0.10032860224344674,1,1,1,1,0,1,0,False,False,True,False,False,False,False,False,False,False,False,1,127917
0.6694967207412548,-0.3333691062757737,-0.20177370574985765,-0.17101254720887968,0.22442961747245413,-0.3540179768949778,-0.10032860224344674,1,0,1,1,0,1,0,False,False,False,False,False,False,False,False,False,True,False,0,126347
0.8000847302024348,-0.22352573773455608,-0.21347643248821382,-0.1876286050532535,-1.4320652793567534,-0.44337258089286885,-0.10032860224344674,0,0,1,0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,0,125987
0.3578946760579088,-0.35945063670565186,-0.028774305935875155,0.2017433758124663,-0.1373986193776117,-0.4681933042256164,-0.10032860224344674,1,0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,0,123706
0.2935148836264207,0.8463185777833303,-0.17196524521933088,-0.1844132509769032,-0.1317450531768294,-0.43840843622631936,-0.10032860224344674,1,0,1,1,0,0,0,True,False,False,False,False,False,False,False,False,False,False,1,122382
1.5608055959287628,0.13058119464032802,0.49765138168849704,0.3038525786135629,0.6081654233505512,-0.4681933042256164,-0.10032860224344674,1,1,1,1,1,0,0,False,True,False,False,False,False,False,False,False,False,False,1,122115
-0.13568373258349994,2.9423708021383455,-0.070384001005586,0.0412758717753371,-0.5034670308782642,-0.4681933042256164,-0.10032860224344674,1,1,1,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,1,119000
0.7319518557009496,0.11754042942538895,0.350697444413415,-0.094272370134559,1.0583306320878403,-0.4681933042256164,-0.10032860224344674,1,1,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,1,116831
3.0933141078442308,0.9070082928220853,2.33559022797555,0.5463003541058604,0.7608117107716728,-0.4681933042256164,-0.10032860224344674,1,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,1,115248
1.9123442831518211,-0.34390203202630143,-0.20922089549244793,-0.18786715666445322,0.9127513024176965,1.0706915424047296,-0.10032860224344674,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,0,113890
0.039748795970465385,0.6110832360215447,0.22947374471458407,-0.15938891892653495,-0.8879095325314591,-0.4681933042256164,-0.10032860224344674,1,1,1,1,1,1,0,False,False,False,False,False,False,False,True,False,False,False,1,112722
0.5344819990949502,-0.34741300727647734,-0.1860124576173914,0.005960584039124112,-1.4101577103287222,-0.4681933042256164,-0.10032860224344674,1,1,1,0,1,1,0,False,False,False,True,False,False,False,False,False,False,False,0,112675
0.16773851784472424,-0.2506104039501988,-0.22328780945067406,-0.18464536973566606,0.2682447555285168,-0.42848014689322034,-0.10032860224344674,1,1,1,0,0,1,0,False,False,False,False,False,False,False,True,False,False,False,0,111821
2.228565505767471,0.7660677149221667,0.644093078399274,0.5300423917138044,0.638553341679756,-0.4681933042256164,-0.10032860224344674,1,1,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,1,111343
1.3872014919730011,-0.3494192788480064,-0.13861050385899923,-0.1566254727338731,1.7141443113785844,-0.11077488823405215,-0.10032860224344674,1,0,1,0,1,1,0,False,False,False,False,False,False,True,False,False,False,False,1,110667
0.876589864706221,-0.21550065144843975,0.0364181566520383,0.04160233903650705,-1.397437186376962,-0.4681933042256164,-0.10032860224344674,1,1,1,0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,1,107875
0.2589672820077298,-0.018886037438589073,-0.194484128488592,-0.1774834606893106,0.7092229191895345,-0.4681933042256164,-0.10032860224344674,1,1,1,0,0,1,0,False,False,False,False,True,False,False,False,False,False,False,1,106942
2.6283168626589535,-0.07807104879869718,0.6653510618179378,0.5825537661557801,1.8462964213218702,-0.4681933042256164,-0.10032860224344674,1,0,0,1,1,0,0,False,False,False,False,True,False,False,False,False,False,False,0,106306
0.42092720825914154,2.672527275767683,0.49158330115749754,1.3566146113131956,0.7537447530206949,-0.4681933042256164,-0.10032860224344674,1,1,1,1,0,0,0,False,False,False,False,False,False,False,False,False,True,False,1,104568
0.4715456997673071,5.216479628466567,5.483072076908726,0.1696702457044238,1.7862272804385586,-0.4681933042256164,-0.10032860224344674,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,1,103665
1.7860867530021765,0.8031837389954549,-0.17188643897866854,-0.17493337076913748,0.2159492681712807,0.003400439096586421,-0.10032860224344674,1,0,1,0,1,1,0,False,False,False,False,True,False,False,False,False,False,False,1,103246
-0.2753176321621087,0.7144062219552928,0.04264384966436246,-0.09562380521733312,-0.25541681381894177,-0.4681933042256164,-0.10032860224344674,1,0,1,1,0,1,0,False,False,False,False,False,False,False,False,True,False,False,1,103063
0.1917967362421413,-0.3193252052750701,-0.15027382747702422,-0.15115915637566302,-0.08439643624527783,-0.2944482408963838,-0.10032860224344674,1,1,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,0,102759
