stars,forks,open_issues,commit_count,size,has_issues,has_projects,has_downloads,has_wiki,has_pages,has_discussions,archived,age_days,days_since_push,days_since_update,lang_C,lang_C++,lang_Go,lang_Java,lang_JavaScript,lang_Jupyter Notebook,lang_Other,lang_Python,lang_Rust,lang_TypeScript,lang_Unknown,is_org
31867,2211,31,77,71,1,1,1,1,0,1,0,1406,277,275,False,False,False,False,False,False,False,False,False,False,True,0
31865,2239,537,6036,44040,1,1,1,1,0,1,0,2103,277,275,False,False,False,False,False,False,False,True,False,False,False,1
31861,4280,108,1439,98262,1,1,1,0,1,1,0,847,275,275,False,False,False,False,False,False,False,True,False,False,False,1
31800,7365,28,1736,132499,1,1,1,0,1,1,0,3506,277,275,False,True,False,False,False,False,False,False,False,False,False,1
31791,3248,740,65212,236060,1,0,1,0,0,0,0,2636,275,275,False,True,False,False,False,False,False,False,False,False,False,1
31769,1629,441,1813,7723,1,0,1,1,1,1,0,4964,275,275,True,False,False,False,False,False,False,False,False,False,False,1
31732,11908,27,961,2036,1,1,1,1,0,0,0,4429,591,275,False,False,False,False,False,False,False,False,False,False,True,0
31680,2360,200,3537,23128,1,0,1,1,1,0,0,719,275,275,False,False,False,False,True,False,False,False,False,False,False,1
31662,3325,46,2822,4075,1,1,1,1,1,1,0,3783,367,275,False,False,False,False,True,False,False,False,False,False,False,1
31660,1130,1846,9758,184513,1,1,1,0,0,1,0,3676,275,275,False,False,False,False,False,False,False,False,False,True,False,1
31629,5835,47,2986,49388,1,1,1,1,1,1,0,4938,276,275,False,False,False,False,True,False,False,False,False,False,False,0
31623,900,112,1034,5436,1,1,1,1,0,1,0,2232,280,275,False,False,True,False,False,False,False,False,False,False,False,1
31605,4513,213,16233,203024,1,0,1,0,0,1,0,4250,275,275,False,False,False,False,False,False,False,True,False,False,False,1
31584,5113,63,1753,1520,1,0,1,0,0,0,0,4469,284,275,False,False,False,False,False,False,False,False,False,False,True,0
31575,1439,153,2679,15952,1,1,1,1,1,1,0,2988,275,275,False,False,False,False,False,False,False,False,True,False,False,1
31565,8285,14,132,714371,1,1,1,1,0,0,0,2647,1507,275,False,False,False,False,False,False,True,False,False,False,False,1
31544,2802,2364,9528,5185578,1,1,1,1,1,1,0,2804,275,275,False,False,False,False,False,False,False,False,False,True,False,1
31491,993,24,2102,57839,1,1,1,0,0,0,0,2458,277,275,False,False,False,False,False,False,True,False,False,False,False,0
31478,1264,165,907,3504,1,0,1,0,0,1,0,2307,309,275,False,False,False,False,False,False,False,False,False,True,False,1
31448,6531,1325,2327,26079,1,1,1,0,0,0,0,3097,407,275,False,False,False,False,False,False,False,True,False,False,False,1
31416,13019,258,5404,62575,1,1,1,1,0,0,0,2807,275,275,False,False,False,True,False,False,False,False,False,False,False,1
31384,3258,292,4775,108422,1,0,1,0,1,0,0,2158,275,275,False,False,False,False,False,False,False,False,False,True,False,0
31380,2846,44,264,2171,1,1,1,1,0,0,0,1727,310,275,False,False,False,False,False,False,False,False,False,True,False,0
31379,2220,559,3469,100933,1,0,1,1,1,0,0,3769,281,275,False,False,False,False,False,False,False,False,False,True,False,1
31358,2736,11,2248,41755,1,1,1,1,1,0,0,5206,277,275,True,False,False,False,False,False,False,False,False,False,False,0
31304,8882,210,209,3644,1,1,1,0,0,1,0,1077,566,275,False,False,False,False,False,False,False,False,False,True,False,0
31284,3512,495,4172,87269,1,0,1,1,1,0,0,3371,280,275,False,False,False,False,True,False,False,False,False,False,False,1
31281,3006,275,5461,49357,1,1,1,0,0,1,0,3995,361,275,False,False,False,False,False,False,False,False,False,True,False,1
31279,8201,89,173,13110,1,1,1,1,0,0,0,3269,920,275,False,False,False,False,False,False,False,True,False,False,False,0
31274,1465,199,2983,21308,1,1,1,1,1,1,0,3400,275,275,False,False,False,False,False,False,False,False,False,True,False,0
31266,4211,2422,13282,270301,1,1,1,1,0,1,0,5130,275,275,False,True,False,False,False,False,False,False,False,False,False,1
31260,4873,1027,1066,117300,1,1,1,0,1,1,0,5333,582,275,False,False,False,False,False,False,False,False,False,True,False,0
31243,7308,14,490,32472,1,1,1,1,0,0,0,5015,502,275,False,False,False,False,False,False,True,False,False,False,False,0
31235,2637,101,6244,50543,1,0,1,0,0,1,0,1942,276,275,False,False,False,False,False,False,False,False,False,True,False,1
31186,4463,3,104,120196,0,0,1,0,0,0,1,2797,665,275,False,False,False,False,False,False,True,False,False,False,False,1
31169,1472,231,3642,110379,1,1,1,0,1,1,0,1072,275,275,False,False,False,False,False,False,False,False,True,False,False,1
31169,1627,30,2358,40538,1,1,1,1,0,1,0,3615,278,275,False,False,False,False,False,False,False,False,False,True,False,1
31159,3224,202,2372,180423,1,1,1,1,0,1,0,778,276,275,False,False,True,False,False,False,False,False,False,False,False,0
31125,2910,829,2436,358659,1,0,1,1,0,0,0,4017,458,275,False,False,False,False,True,False,False,False,False,False,False,1
31106,8851,45,4011,18367,1,0,1,1,0,1,0,3698,280,275,False,False,False,True,False,False,False,False,False,False,False,0
31092,4815,31,6702,68414,1,1,1,0,0,1,0,2503,275,275,False,False,True,False,False,False,False,False,False,False,False,1
31070,6682,25,9425,179621,1,1,1,1,0,0,0,1853,276,275,False,False,False,True,False,False,False,False,False,False,False,0
31044,9652,1913,2706,64771,1,1,1,1,0,1,0,2739,548,275,False,False,False,False,False,False,False,True,False,False,False,1
31028,4110,349,2747,31933,1,1,1,0,0,1,0,2023,276,275,False,False,True,False,False,False,False,False,False,False,False,1
31011,2273,96,1766,6275,1,1,1,1,0,1,0,4009,322,275,False,False,True,False,False,False,False,False,False,False,False,1
31009,3864,589,138,5514,1,1,1,1,0,1,0,1677,563,275,False,False,False,False,False,False,False,True,False,False,False,0
30999,4694,266,336,4722,1,1,1,1,0,0,0,3266,345,276,False,False,False,False,False,False,False,False,False,False,True,0
30991,2479,32,6918,7183153,1,0,1,0,1,1,0,1857,275,275,False,False,False,False,False,False,False,False,False,True,False,1
30935,4513,606,715,48712,1,1,1,1,0,1,0,1960,354,275,False,False,False,False,False,False,True,False,False,False,False,0
30920,7898,52,1265,4767,1,0,1,1,1,0,1,5560,1002,275,False,False,False,False,False,False,True,False,False,False,False,0
30894,3904,7043,105918,3108409,1,1,0,1,0,1,0,4397,275,275,False,False,True,False,False,False,False,False,False,False,False,1
30780,8720,189,762,850,1,1,1,0,0,0,0,5282,563,275,False,False,False,False,False,False,True,False,False,False,False,0
30757,856,410,5045,5893226,1,1,1,1,0,1,0,694,275,275,False,True,False,False,False,False,False,False,False,False,False,1
30744,3040,979,54054,109658,1,0,1,1,0,1,0,4878,275,275,True,False,False,False,False,False,False,False,False,False,False,1
30734,828,193,10336,52876,1,1,1,0,0,1,0,1424,276,275,False,False,False,False,False,False,True,False,False,False,False,1
30733,3295,684,4244,24038,1,0,1,0,0,1,0,3534,280,275,False,False,False,False,False,False,False,False,False,True,False,0
30674,19575,756,7356,313421,1,1,1,1,0,1,0,3089,275,275,True,False,False,False,False,False,False,False,False,False,False,0
30670,1876,0,197,230,1,1,1,1,1,1,0,3352,283,275,False,False,False,False,False,False,False,False,False,False,True,0
30669,3396,44,1928,21170,1,0,1,0,0,0,0,4066,313,275,False,False,False,False,False,False,False,True,False,False,False,0
30663,6521,5,1036,8732,1,1,1,1,0,0,0,1583,308,275,False,False,False,False,False,True,False,False,False,False,False,1
30635,8069,187,290,27099,1,1,1,1,1,0,0,3164,563,275,False,False,False,False,False,False,True,False,False,False,False,1
30623,4207,336,12805,404857,1,1,1,0,0,1,0,4818,275,275,False,False,False,False,False,False,False,False,False,True,False,1
30560,3174,3322,51417,1529057,1,1,1,1,0,1,0,5125,275,275,False,False,False,False,False,False,False,False,True,False,False,1
30486,1964,88,11831,19994,1,1,1,1,0,1,0,4640,275,275,False,False,False,False,False,False,True,False,False,False,False,1
30482,2477,634,7039,53905,1,1,1,0,0,1,0,2740,276,275,False,False,False,False,False,False,False,False,False,True,False,1
30459,12349,15,213,1074,1,1,1,1,0,0,0,3394,825,275,False,False,False,True,False,False,False,False,False,False,False,0
30432,1333,113,2231,57211,1,0,1,0,0,0,0,4567,276,275,False,False,False,False,True,False,False,False,False,False,False,0
30411,4981,525,25785,238576,1,1,1,0,0,0,0,3597,275,275,False,False,True,False,False,False,False,False,False,False,False,1
30386,3731,500,1109,2759,1,1,1,1,1,1,0,4446,314,276,False,False,False,False,True,False,False,False,False,False,False,1
30354,6529,470,65065,11759603,1,1,1,0,1,0,0,2218,275,275,False,False,False,False,False,False,False,False,False,True,False,1
30345,9610,851,74333,296156,1,1,0,0,0,1,0,5891,275,275,False,False,False,False,False,False,True,False,False,False,False,1
30330,5545,402,879,38881,1,1,1,0,0,0,0,2580,308,275,False,True,False,False,False,False,False,False,False,False,False,1
30325,15839,147,3,1,1,1,1,0,1,1,1,3530,723,275,False,False,False,False,False,False,False,False,False,False,True,0
30301,4538,74,790,7768,1,1,1,1,0,0,0,3950,652,275,False,False,False,False,False,False,False,True,False,False,False,0
30274,2647,1,163,9001,0,0,1,0,0,1,0,1582,335,275,False,False,False,False,False,False,False,False,False,False,True,0
30263,2905,21,9032,62406,1,0,1,0,0,0,0,5535,275,275,False,False,False,False,True,False,False,False,False,False,False,0
30242,1910,345,502,84268,1,1,1,0,1,1,0,591,275,275,False,False,False,False,False,False,False,True,False,False,False,1
30216,1208,9,2100,24957,1,0,1,0,0,0,0,3048,290,275,False,False,True,False,False,False,False,False,False,False,False,0
30211,2124,89,946,5469,1,1,1,0,0,1,0,950,275,275,False,False,False,False,True,False,False,False,False,False,False,1
30205,4726,117,2285,113015,1,1,1,0,1,0,0,5920,337,275,False,False,False,False,True,False,False,False,False,False,False,1
30201,2156,672,837,20644,1,1,1,0,0,1,0,3736,296,275,False,False,False,False,False,False,False,False,False,True,False,1
30184,7420,43,2481,20025,1,1,1,0,0,1,0,3804,276,275,False,False,False,False,True,False,False,False,False,False,False,1
30157,1942,26,59,5694,1,1,1,1,0,0,0,1297,357,275,False,False,False,False,False,False,False,True,False,False,False,0
30152,2762,73,3708,45395,1,0,1,0,1,1,0,4511,275,275,False,False,False,False,True,False,False,False,False,False,False,1
30128,14387,255,15767,246731,0,1,1,0,0,0,0,5303,275,275,False,False,False,True,False,False,False,False,False,False,False,1
30106,1676,76,4684,114699,1,1,1,0,1,1,0,1649,276,275,False,False,False,False,False,False,False,True,False,False,False,1
30053,3606,2095,49697,203276,1,1,1,0,0,1,0,4530,275,275,False,False,False,False,False,False,False,False,True,False,False,1
30050,3568,693,616,13097,1,1,1,1,0,1,0,2147,277,275,False,False,False,False,False,False,True,False,False,False,False,0
30050,3575,457,5177,233427,1,1,1,1,0,1,0,5734,275,275,False,False,False,False,False,False,False,False,False,True,False,1
30050,1789,136,2355,25203,1,0,1,0,1,1,0,1157,275,275,False,False,False,False,False,False,False,False,True,False,False,1
30031,1922,28,367,659,1,1,1,1,1,0,0,3592,609,275,False,False,False,False,False,False,False,False,False,False,True,0
30003,4055,188,38,8654,1,1,1,1,0,0,0,1077,583,275,False,False,False,False,False,False,False,True,False,False,False,1
29993,4297,965,11494,71448,1,1,1,0,0,1,0,5692,275,275,False,False,False,False,False,False,False,False,False,True,False,1
29973,1898,1706,210,2062,1,1,1,1,0,0,0,1076,494,275,False,False,False,False,False,False,False,False,False,False,True,1
29964,858,12,280,30114,1,1,1,1,1,1,0,3078,379,275,False,False,False,False,False,False,True,False,False,False,False,1
29876,2168,16,126,5585,1,1,1,1,0,0,0,1034,279,275,False,False,False,False,False,False,False,True,False,False,False,0
29862,1620,657,681,182617,1,1,1,1,0,1,0,1608,309,275,False,False,True,False,False,False,False,False,False,False,False,1
29861,2525,22,67,628,1,0,1,0,0,0,0,1944,782,275,False,False,False,False,True,False,False,False,False,False,False,1
29845,1387,559,2019,6016,1,1,1,1,1,1,0,3915,380,275,False,False,False,False,False,False,False,True,False,False,False,1
29843,2062,471,20725,81577,1,1,1,1,0,1,0,5034,276,275,False,False,False,False,False,False,False,False,True,False,False,1
29841,7593,6,5568,69498,1,1,1,0,0,1,0,4331,281,275,False,False,False,True,False,False,False,False,False,False,False,0
29834,4052,8,304,718,1,1,1,1,0,0,0,832,511,275,False,False,False,False,False,False,False,False,False,False,True,0
29823,6764,9,403,99770,0,1,1,1,0,0,0,999,550,275,False,False,False,False,False,False,False,True,False,False,False,0
29811,2053,166,10188,405947,1,1,1,0,1,0,0,3749,276,275,False,False,False,False,False,False,False,False,False,True,False,1
29796,1877,580,1898,66372,1,1,1,1,0,0,0,2583,276,275,False,False,True,False,False,False,False,False,False,False,False,0
29789,5352,557,4663,603677,1,1,1,1,1,0,0,2443,275,275,False,True,False,False,False,False,False,False,False,False,False,1
29759,9600,20,6801,269163,1,1,1,1,0,0,0,4008,297,275,False,False,False,False,False,False,False,True,False,False,False,0
29757,5470,64,17309,126117,1,1,1,1,0,0,0,5243,394,275,False,False,False,False,False,False,True,False,False,False,False,1
29750,9123,174,3291,7619,1,1,1,1,1,1,0,4372,275,275,False,False,False,False,False,False,True,False,False,False,False,1
29742,6332,1069,3533,31126,1,1,1,1,0,1,0,3708,361,276,False,False,False,False,True,False,False,False,False,False,False,1
29736,6486,1185,13264,227615,1,1,1,1,1,0,0,4830,275,275,False,True,False,False,False,False,False,False,False,False,False,1
29703,2436,150,3663,583859,1,1,1,1,0,1,0,2822,280,275,False,False,True,False,False,False,False,False,False,False,False,1
29689,3980,129,2292,147448,1,0,1,0,1,0,0,3949,338,275,False,False,False,False,False,False,True,False,False,False,False,1
29671,3266,2,1006,8812,1,1,1,1,0,0,0,3259,529,275,False,False,False,False,True,False,False,False,False,False,False,0
29656,1287,41,2234,9043,1,0,1,0,0,1,0,2276,329,275,False,False,False,False,False,False,True,False,False,False,False,1
29635,1909,92,5500,38765,1,1,1,0,0,1,0,2412,275,275,False,False,False,False,False,False,False,False,False,True,False,1
29600,3148,522,860,2534,1,0,1,0,0,0,0,2918,277,275,False,False,True,False,False,False,False,False,False,False,False,0
29597,4849,362,235,158,1,1,1,1,0,0,0,4185,694,275,False,False,False,False,True,False,False,False,False,False,False,0
29578,4270,2676,80878,5242866,1,1,1,1,1,0,0,3550,275,275,False,False,False,False,False,False,True,False,False,False,False,1
29564,3212,15,170,507,1,1,1,1,0,0,0,3157,438,275,False,False,False,False,True,False,False,False,False,False,False,1
29561,4141,43,1926,1872837,1,1,1,0,1,1,0,2618,276,275,False,False,False,False,False,False,False,True,False,False,False,1
29535,3373,13,187,223,1,1,1,0,0,1,0,1057,697,275,False,False,False,False,False,False,False,False,False,False,True,0
29529,6110,130,1457,8943,1,0,1,0,0,1,0,4020,1064,276,False,False,False,False,True,False,False,False,False,False,False,1
29525,6158,56,1424,71370,1,0,1,0,1,1,0,1815,372,275,False,False,False,False,False,True,False,False,False,False,False,1
29518,10856,2298,38889,159201,1,1,1,1,0,0,0,5638,276,275,False,False,False,False,False,False,False,True,False,False,False,1
29511,1457,917,3506,49945,1,1,1,0,0,1,0,2506,318,275,False,False,False,False,False,False,True,False,False,False,False,1
29507,1443,0,1,0,0,0,1,0,1,0,1,3803,1632,275,False,False,False,False,False,False,False,False,False,False,True,0
29501,3492,1009,10615,133137,1,1,1,1,1,1,0,2518,276,275,False,False,False,False,False,False,False,True,False,False,False,1
29497,5748,14,1958,164709,1,1,1,1,1,0,1,5534,1181,275,False,True,False,False,False,False,False,False,False,False,False,0
29479,10224,135,2943,56562,1,1,1,1,1,1,0,3640,284,275,False,False,False,True,False,False,False,False,False,False,False,1
29463,1668,55,3646,18805,1,0,1,1,1,1,0,5248,275,275,False,False,False,False,False,False,False,False,False,True,False,1
29460,4132,576,882,14585,1,1,1,1,0,0,0,1061,453,275,False,False,False,False,False,False,False,True,False,False,False,1
29442,5874,59,3297,60251,1,1,1,1,0,0,0,4491,916,275,False,False,False,False,True,False,False,False,False,False,False,0
29430,7970,23,213,1584,1,0,1,1,1,0,0,3762,1271,275,False,False,False,False,False,False,True,False,False,False,False,1
29400,2343,192,1152,3130,1,1,1,0,1,1,0,3568,539,275,False,False,False,False,False,False,True,False,False,False,False,1
29390,5689,378,14192,47804,1,1,1,1,0,1,0,5011,275,275,False,True,False,False,False,False,False,False,False,False,False,1
29346,5757,42,132,994,1,1,1,1,1,0,0,4432,846,275,False,False,False,False,False,False,True,False,False,False,False,0
29321,5732,182,1850,30278,1,1,1,1,1,1,0,3379,284,275,False,False,False,False,True,False,False,False,False,False,False,1
29312,2322,129,1998,3659,1,0,1,0,0,1,0,4042,525,275,False,False,False,False,True,False,False,False,False,False,False,1
29266,987,702,3811,34280,1,1,1,0,0,1,0,1534,275,275,False,False,False,False,False,False,False,False,True,False,False,1
29228,2307,454,57473,347768,1,1,1,0,0,1,0,2796,275,275,False,True,False,False,False,False,False,False,False,False,False,1
29203,2854,39,109,199,1,1,1,0,0,0,0,4372,1120,278,False,False,False,False,False,False,False,False,False,False,True,0
29147,3393,218,8901,78258,1,1,1,0,1,1,0,1951,275,275,False,False,False,False,False,False,False,True,False,False,False,1
29132,6945,91,8866,55471,1,0,1,0,1,1,0,5469,283,275,False,False,False,False,False,False,False,True,False,False,False,1
29129,3306,155,8368,542779,1,1,1,1,0,1,0,2225,275,275,False,False,False,False,False,False,False,False,False,True,False,1
29102,3284,79,2546,20396,1,0,1,0,0,1,0,3814,277,275,False,False,True,False,False,False,False,False,False,False,False,1
29102,1704,38,1503,1302,1,0,1,0,0,0,0,4077,284,275,False,False,False,False,False,False,False,False,False,False,True,1
29091,18315,1961,7691,8698144,1,1,1,1,0,0,1,2207,986,275,False,False,False,False,False,False,False,False,False,False,True,0
29088,2206,6,406,7327,1,1,1,1,0,0,0,3828,337,275,False,False,False,False,False,False,False,False,False,False,True,0
29071,7661,1196,1688,24167,1,1,1,1,1,0,0,4786,280,275,False,False,False,True,False,False,False,False,False,False,False,1
29070,1741,5,864,56517,1,1,1,0,1,1,0,1434,275,275,False,False,False,False,False,False,False,False,False,True,False,1
29058,3590,247,56,9140,1,0,1,0,0,0,0,1892,577,275,False,False,False,False,False,True,False,False,False,False,False,1
29054,5970,684,5497,71856,1,1,1,1,0,1,0,1362,275,275,False,False,False,False,False,False,False,True,False,False,False,1
29028,1715,114,4551,1107307,1,1,1,1,0,1,0,918,275,275,False,False,False,False,False,False,False,False,False,True,False,1
29026,5003,61,2538,14083,1,1,1,1,1,0,0,3678,441,275,False,False,False,False,False,False,True,False,False,False,False,1
28996,9500,622,6325,325762,1,0,0,0,1,1,0,3636,275,275,False,False,False,False,True,False,False,False,False,False,False,1
28994,3839,190,2535,77717,1,1,1,1,1,0,0,1844,275,275,False,False,False,False,False,False,True,False,False,False,False,1
28988,4475,1304,21554,507913,1,1,1,0,0,0,0,4490,275,275,False,False,True,False,False,False,False,False,False,False,False,1
28982,1980,135,4000,66730,1,1,1,1,0,1,0,4445,298,275,False,False,False,False,False,False,False,True,False,False,False,1
28970,4630,146,12763,27948,1,0,1,0,0,1,0,5371,283,276,False,False,False,False,False,False,True,False,False,False,False,1
28919,5875,119,2328,6901,1,1,1,1,0,0,0,5456,570,275,False,False,False,False,False,False,True,False,False,False,False,1
28901,1553,254,1074,229040,1,0,1,0,0,1,0,1605,280,275,False,False,False,False,False,False,True,False,False,False,False,1
28900,1690,96,2760,25783,1,1,1,0,1,1,0,2552,283,275,False,False,False,False,False,False,False,False,False,True,False,1
28833,7828,333,2208,5700,1,1,1,0,0,1,0,4289,284,275,True,False,False,False,False,False,False,False,False,False,False,0
28797,8175,34,140,1069,1,1,1,1,0,0,0,2851,630,275,False,False,False,True,False,False,False,False,False,False,False,0
28787,13749,167,2946,76889,1,0,1,1,1,0,0,5375,420,275,False,False,False,False,True,False,False,False,False,False,False,1
28787,2570,22,364,1904,1,1,1,1,1,1,0,1906,563,275,False,False,False,False,False,False,False,False,False,False,True,0
28782,13004,227,915,154110,1,1,1,1,0,0,0,2600,617,275,False,False,False,False,False,True,False,False,False,False,False,0
28773,11167,707,1870,37675,1,1,1,1,0,0,0,3737,286,275,False,False,False,True,False,False,False,False,False,False,False,0
28767,1581,27,4146,10750,1,0,1,1,1,1,0,4531,292,275,False,False,False,False,False,False,False,False,False,True,False,1
28732,890,223,11900,450858,1,1,1,1,1,1,0,1779,281,275,False,False,False,False,False,False,False,True,False,False,False,1
28721,2040,21,13291,166095,1,0,1,0,1,1,0,1870,276,275,False,False,False,False,False,False,False,False,False,True,False,1
28717,2361,12,41,1837,1,0,1,0,0,1,0,1128,612,275,False,False,False,False,False,False,False,False,False,False,True,1
28713,3385,208,132,569,1,1,1,0,0,0,0,707,389,275,False,False,False,False,False,False,False,True,False,False,False,1
28695,1209,114,3546,675961,1,1,1,0,0,1,0,2907,275,275,False,False,False,False,False,False,False,False,False,True,False,1
28692,1585,194,6244,45071,1,1,1,1,1,1,0,5192,280,275,False,False,False,False,False,False,False,True,False,False,False,0
28690,3076,916,2297,65933,1,0,1,0,0,1,0,4024,601,275,False,False,False,False,True,False,False,False,False,False,False,0
28679,1603,460,8951,69092,1,1,1,0,0,0,0,4317,285,275,False,False,True,False,False,False,False,False,False,False,False,1
28678,661,83,602,1532,1,1,1,0,0,1,0,3175,297,275,False,False,False,False,False,False,False,False,False,True,False,0
28649,1932,909,7180,134395,1,0,1,1,1,1,0,3195,560,275,False,False,False,False,True,False,False,False,False,False,False,0
28639,5869,1393,966,3663,1,1,1,0,0,0,0,4351,278,275,False,False,False,False,True,False,False,False,False,False,False,0
28629,560,1,328,1540184,1,1,1,0,0,0,1,1893,469,275,False,False,False,False,False,False,False,True,False,False,False,0
28629,13207,85,7486,154655,1,1,1,0,1,0,0,2413,421,275,False,False,False,False,False,False,False,False,False,False,True,0
28608,2633,385,4098,14645,1,0,1,0,0,1,0,3450,276,275,False,False,False,False,False,False,False,False,True,False,False,1
28594,959,271,6473,1265539,1,0,1,0,0,1,0,2653,280,275,False,False,False,False,False,False,False,False,False,True,False,1
28579,1536,101,3447,12383,1,1,1,0,1,0,0,2070,275,275,False,False,True,False,False,False,False,False,False,False,False,0
28572,4287,33,1368,6473,1,1,1,1,0,1,0,1929,275,275,False,False,True,False,False,False,False,False,False,False,False,1
28556,2488,683,3550,83012,1,0,1,0,0,1,0,1312,275,275,False,False,True,False,False,False,False,False,False,False,False,1
28540,2054,512,846,1630,1,1,1,1,0,1,0,4342,277,275,False,False,True,False,False,False,False,False,False,False,False,0
28476,6225,29,302,471,1,1,1,1,1,1,0,3420,619,275,False,False,False,False,False,False,False,False,False,False,True,0
28473,8422,258,2587,55676,1,1,1,1,0,0,0,3002,282,275,False,False,False,True,False,False,False,False,False,False,False,1
28455,9559,144,1211,16581,1,1,1,0,1,0,0,3872,513,275,False,False,False,False,True,False,False,False,False,False,False,1
28423,1810,169,188,1141,1,1,1,1,1,0,0,3527,621,275,False,False,False,False,False,False,True,False,False,False,False,0
28414,2012,1121,4272,22347,1,1,1,1,0,1,0,3516,275,275,False,False,True,False,False,False,False,False,False,False,False,1
28400,39341,60,397,46985,0,1,1,1,0,0,0,3361,409,275,False,False,False,False,False,False,True,False,False,False,False,0
28381,86672,249,67,37125,1,1,1,1,0,0,0,2929,559,275,False,False,False,False,False,True,False,False,False,False,False,0
28370,6319,163,66,1100,1,1,1,1,0,0,0,4629,415,275,False,False,False,False,False,False,False,False,False,False,True,1
28336,860,54,1405,5838,1,1,1,1,1,0,0,2975,519,275,False,False,False,False,True,False,False,False,False,False,False,1
28303,866,1519,2860,38884,1,1,1,1,0,1,0,1702,275,275,False,False,False,False,False,False,False,False,False,True,False,1
28296,3392,123,148,152,1,1,1,1,0,0,0,4162,575,275,True,False,False,False,False,False,False,False,False,False,False,0
28285,1371,295,3810,181455,1,1,1,0,1,1,0,2623,277,275,False,False,True,False,False,False,False,False,False,False,False,1
28266,7668,122,955,40119,1,1,1,1,1,1,0,2050,275,275,False,False,False,False,False,False,True,False,False,False,False,1
28238,2401,14,1975,7883,1,1,1,1,1,0,0,5742,295,275,False,False,False,False,True,False,False,False,False,False,False,0
28235,2879,17,13,41,0,1,1,1,0,0,0,3633,732,275,False,False,False,False,True,False,False,False,False,False,False,0
28235,1303,154,6787,269628,1,1,1,0,1,1,0,3812,277,275,False,False,False,False,False,False,False,False,False,True,False,1
28190,1763,399,1561,12294,1,1,1,0,0,0,0,606,335,275,False,False,False,False,False,False,False,True,False,False,False,1
28181,4987,179,19310,258839,1,1,1,1,0,1,0,2759,275,275,False,False,False,False,False,False,False,True,False,False,False,1
28180,1678,1,5573,15035,0,0,1,0,1,0,0,2332,275,275,False,False,False,False,False,False,False,False,False,False,True,0
28174,4223,11,55,144,1,0,1,0,1,0,0,565,279,275,False,False,False,False,False,False,False,True,False,False,False,0
28171,7980,39,543,49025,1,1,1,1,0,0,0,4045,702,275,False,False,False,False,False,False,False,True,False,False,False,0
28157,1569,137,4228,25149,1,0,1,1,0,0,0,3658,277,275,False,False,False,False,False,False,False,False,False,True,False,1
28156,2121,24,239,282,1,1,1,1,0,0,0,2357,365,275,False,False,False,False,False,False,False,False,False,False,True,0
28136,8593,2256,7691,88705,1,0,1,1,0,0,0,5223,276,275,False,False,False,True,False,False,False,False,False,False,False,1
28115,2312,101,4123,1406005,1,1,1,1,0,1,0,5061,275,275,False,False,False,False,False,False,False,True,False,False,False,0
28111,5366,61,3547,27619,1,1,1,1,1,0,0,5621,325,276,False,False,False,False,True,False,False,False,False,False,False,0
28099,2072,60,322,9520,1,0,1,0,1,0,0,2968,433,275,False,False,False,False,True,False,False,False,False,False,False,1
28048,4483,11,1653,1935,1,1,1,1,0,1,1,1175,933,275,False,False,False,False,False,False,False,True,False,False,False,0
28044,6024,41,137,43543925,1,1,1,1,0,1,0,2238,278,275,False,False,False,False,False,False,True,False,False,False,False,0
28020,5684,21,409,58282,1,1,1,1,0,0,0,823,293,275,False,False,False,False,False,True,False,False,False,False,False,1
27970,1032,252,3423,15525,1,1,1,0,1,1,0,1532,275,275,False,True,False,False,False,False,False,False,False,False,False,1
27960,3753,2,485,397,1,1,1,1,0,0,0,2056,581,275,False,False,False,False,False,False,False,False,False,False,True,0
27955,6440,10,1998,374874,1,1,1,1,1,1,0,1517,375,275,False,False,False,False,False,False,True,False,False,False,False,0
27955,3168,197,6624,279847,1,1,1,0,0,1,0,1177,275,275,False,False,False,False,False,False,False,False,False,True,False,1
27936,1936,82,6953,34580,1,1,1,0,0,1,0,3046,275,275,False,False,False,False,False,False,False,False,True,False,False,1
27927,4144,459,4245,19745,1,1,1,0,1,1,0,4196,348,275,False,False,False,False,False,False,False,False,False,True,False,0
27912,3965,71,1248,361238,1,0,1,0,1,0,0,4344,275,275,False,False,False,False,False,False,False,False,False,True,False,1
27900,7236,810,8407,23668,1,1,1,1,0,0,0,3790,275,275,False,False,True,False,False,False,False,False,False,False,False,1
27891,1785,66,3334,21098,1,0,1,1,1,1,0,3996,290,275,False,False,False,False,False,False,False,False,False,True,False,1
27872,2705,155,756,709513,1,0,1,1,0,1,0,3932,1023,275,False,False,False,False,False,False,True,False,False,False,False,0
27858,6037,988,1856,193888,1,1,1,1,0,0,0,3990,283,275,False,False,False,False,False,False,True,False,False,False,False,1
27802,1365,762,9829,69250,1,0,1,0,1,0,0,3623,275,275,False,False,True,False,False,False,False,False,False,False,False,1
27767,10307,213,163,8480,1,1,1,1,0,0,0,2969,452,275,False,False,False,True,False,False,False,False,False,False,False,0
27720,5485,63,12310,97548,1,1,1,0,0,0,0,4249,275,275,False,False,False,False,False,False,False,True,False,False,False,1
27702,1985,125,7967,773703,1,0,1,0,1,1,0,1599,275,275,False,False,False,False,False,False,False,False,True,False,False,1
27697,2390,1685,27115,186490,1,1,1,1,0,1,0,4459,275,275,False,False,False,False,False,False,True,False,False,False,False,1
